sample_id,filepath,observed_poisoned_label,clean_label_eval_only,is_adversarially_flipped_eval_only,attack_target_eval_only,attack_score_eval_only,attack_gradient_conflict_eval_only,attack_target_plausibility_eval_only,reliability,loss_clean_signal,consistency_clean_signal,proto_clean_signal,grad_clean_signal,teacher_conf
153,/content/Dataset/NORM/NORM-YHFTMCTR.jpg,6,6,0,4,0.9997555,0.8061168,0.92124325,0.40339312,0.30075717,0.9852409,0.4037167,0.0007537904,0.23801315
154,/content/Dataset/BACK/BACK-IDLNPNNR.jpg,1,1,0,3,1.0662937,0.809991,1.0,0.76825297,0.64268595,0.9859007,0.5845311,1.0,0.29469186
155,/content/Dataset/LYM/LYM-SKWGMTMT.jpg,3,3,0,2,1.0472864,0.80495435,1.0,0.78170913,0.65030867,0.9861364,0.6274954,1.0,0.31134605
156,/content/Dataset/MUS/MUS-NVRLRHIA.jpg,5,5,0,7,0.95814896,0.78107893,1.0,0.76152927,0.622524,0.98353934,0.5877518,1.0,0.28930914
157,/content/Dataset/LYM/LYM-APEFWEWM.jpg,3,3,0,2,1.0471379,0.80467755,1.0,0.74276423,0.58458203,0.98646986,0.56346613,1.0,0.29840678
158,/content/Dataset/STR/STR-SFMTCQFA.jpg,7,7,0,4,0.5274496,0.85109735,1.0,0.7377267,0.58578455,0.99019724,0.53865135,0.99999917,0.26174408
159,/content/Dataset/LYM/LYM-VMKCHDAW.jpg,6,3,1,6,1.0806552,0.84865093,1.0,0.2158937,0.0047212075,0.9869709,0.06738839,2.1084506e-38,0.285881
160,/content/Dataset/LYM/LYM-RALSSDFP.jpg,3,3,0,4,1.0500841,0.81522816,0.97077256,0.6922641,0.4924139,0.98702085,0.4900601,1.0,0.2819765
161,/content/Dataset/NORM/NORM-TTGAIEGT.jpg,6,6,0,8,0.9780903,0.7865394,1.0,0.7752462,0.67418253,0.98570985,0.5685615,1.0,0.2909966
162,/content/Dataset/LYM/LYM-TFFQHMCM.jpg,3,3,0,4,1.0502911,0.81468993,0.97243303,0.7102563,0.5281172,0.9872204,0.51188487,1.0,0.28818038
163,/content/Dataset/STR/STR-YCLACSLM.jpg,7,7,0,5,0.92575485,0.77365875,1.0,0.7745559,0.64906144,0.9852506,0.60133725,0.9999998,0.26700824
164,/content/Dataset/STR/STR-TGTFITQV.jpg,7,7,0,5,0.9206283,0.76467615,1.0,0.808137,0.6618828,0.9910069,0.71313506,0.99996406,0.2681356
165,/content/Dataset/NORM/NORM-TGYYWNQV.jpg,4,6,1,4,1.0210615,0.8111367,0.9844965,0.34087235,0.23471391,0.9863526,0.24580774,1.4773076e-16,0.24401797
166,/content/Dataset/MUS/MUS-SIWLNPEM.jpg,5,5,0,7,0.95872134,0.782708,1.0,0.79880947,0.6595845,0.979587,0.68814987,1.0,0.29966664
167,/content/Dataset/LYM/LYM-PALKGGKI.jpg,0,3,1,0,1.0874548,0.8172175,0.9946432,0.19771397,0.00033535014,0.9839859,0.0031976595,8.348465e-31,0.2753735
168,/content/Dataset/ADI/ADI-CDYSHDIY.jpg,0,0,0,2,1.0911992,0.82116747,1.0,0.73047286,0.552845,0.981697,0.5625507,1.0,0.30953494
169,/content/Dataset/DEB/DEB-TECEAAPR.jpg,2,2,0,7,0.78200793,0.8300994,1.0,0.20124285,0.004084921,0.9783339,0.016585428,0.0,0.23086525
170,/content/Dataset/STR/STR-TSDSHPNL.jpg,7,7,0,5,0.91966623,0.76360327,1.0,0.77680564,0.6759085,0.9854502,0.57259053,1.0,0.26939872
171,/content/Dataset/BACK/BACK-IYTYWNQQ.jpg,1,1,0,3,1.0661703,0.81020415,1.0,0.7299265,0.553499,0.9860092,0.55600023,1.0,0.29240188
172,/content/Dataset/NORM/NORM-RRCSKWCA.jpg,6,6,0,4,0.99685574,0.8054589,0.9136278,0.4060688,0.31121635,0.9867024,0.39912933,0.00010125452,0.24044873
173,/content/Dataset/NORM/NORM-MENDWNDK.jpg,6,6,0,8,0.9801638,0.8004968,1.0,0.44101715,0.32560155,0.97742313,0.4369007,0.11173401,0.23487727
174,/content/Dataset/LYM/LYM-YTIDGDHI.jpg,3,3,0,4,1.050846,0.81444234,0.97481006,0.75759864,0.61127335,0.9867026,0.5852498,1.0,0.30349553
175,/content/Dataset/LYM/LYM-RLWDWFPW.jpg,3,3,0,2,1.0471563,0.8050458,1.0,0.69011515,0.48957375,0.98351717,0.48824376,1.0,0.28148898
176,/content/Dataset/MUC/MUC-AQKNCHVE.jpg,4,4,0,3,1.0169004,0.79211265,1.0,0.79525656,0.6670515,0.98434705,0.65967655,1.0,0.31159467
177,/content/Dataset/TUM/TUM-QDKWCYTW.jpg,8,8,0,6,0.9848654,0.7873435,1.0,0.7582814,0.61274534,0.98745227,0.5853205,1.0,0.27638477
178,/content/Dataset/STR/STR-NIKMHHYR.jpg,7,7,0,5,0.9242975,0.77169245,1.0,0.77159256,0.64351934,0.9873267,0.59558177,0.99999994,0.26652834
179,/content/Dataset/LYM/LYM-TQNAVKMG.jpg,3,3,0,4,1.050417,0.8148421,0.9721957,0.74872357,0.5968495,0.986871,0.56980824,1.0,0.30072123
180,/content/Dataset/ADI/ADI-GPFVATTC.jpg,0,0,0,2,1.0913358,0.8211944,1.0,0.7020578,0.49610034,0.98656315,0.5244402,1.0,0.30540273
181,/content/Dataset/LYM/LYM-FRLAPKFW.jpg,3,3,0,8,0.997961,0.8718748,1.0,0.30201408,0.05250923,0.9911866,0.34159407,2.1600043e-16,0.18236057
182,/content/Dataset/LYM/LYM-HISDNCAT.jpg,3,3,0,2,1.0497657,0.8097254,1.0,0.78105503,0.64067304,0.98572487,0.6386979,1.0,0.3093562
183,/content/Dataset/TUM/TUM-QTCAFWQE.jpg,6,8,1,6,0.9868614,0.791104,1.0,0.4895203,0.14386521,0.9858381,0.16799946,1.0,0.26405287
184,/content/Dataset/NORM/NORM-SECWCVMC.jpg,6,6,0,8,0.49489564,0.88925284,1.0,0.7421039,0.6309868,0.98601913,0.49621865,1.0,0.28294015
185,/content/Dataset/MUS/MUS-CAAPQSIE.jpg,7,5,1,7,0.9630753,0.7892617,1.0,0.43899298,0.059947845,0.9843656,0.08664121,0.9973891,0.2770039
186,/content/Dataset/TUM/TUM-RWCGHMCY.jpg,6,8,1,6,0.9898163,0.7997769,1.0,0.5012605,0.17226057,0.9878076,0.17363125,1.0,0.26269993
187,/content/Dataset/MUS/MUS-RLRWFNWL.jpg,7,5,1,7,0.96758616,0.8090667,1.0,0.64056945,0.44858062,0.98537475,0.34596515,1.0,0.2512215
188,/content/Dataset/BACK/BACK-KYTGGYQE.jpg,0,1,1,0,1.0766743,0.8131092,1.0,0.6648187,0.56217426,0.9806908,0.28767842,1.0,0.31022644
189,/content/Dataset/LYM/LYM-LDKCRTMW.jpg,3,3,0,2,1.0471804,0.8046315,1.0,0.6995395,0.5080182,0.9858079,0.49828607,1.0,0.28466925
190,/content/Dataset/DEB/DEB-RKKAIIHY.jpg,2,2,0,3,1.0191318,0.7935203,1.0,0.79190373,0.6680908,0.98703444,0.64266026,1.0,0.29864737
191,/content/Dataset/TUM/TUM-WFPWHLTP.jpg,6,8,1,6,0.9865556,0.7905792,1.0,0.5820397,0.34387693,0.9872952,0.25689504,1.0,0.23936345
192,/content/Dataset/ADI/ADI-FYCLCRTI.jpg,0,0,0,4,1.085376,0.8237606,1.0,0.7192754,0.5304203,0.98494744,0.5465554,1.0,0.30788934
193,/content/Dataset/DEB/DEB-SLLTYREP.jpg,2,2,0,3,1.0191203,0.794414,1.0,0.78238684,0.65206045,0.98611355,0.6277721,1.0,0.29776204
194,/content/Dataset/MUS/MUS-CAKTYKWC.jpg,5,5,0,7,0.9536902,0.77486545,1.0,0.8134425,0.67756736,0.9854266,0.7168347,1.0,0.30502278
195,/content/Dataset/MUC/MUC-CTTSIGTS.jpg,4,4,0,7,0.9920686,0.79508424,0.99768317,0.7944969,0.66639,0.984144,0.6577266,1.0,0.31144127
196,/content/Dataset/MUS/MUS-QMTQGMSP.jpg,5,5,0,7,0.9573769,0.78064483,1.0,0.7998747,0.6694133,0.98456097,0.67467135,1.0,0.30256414
197,/content/Dataset/LYM/LYM-RHSWDPEW.jpg,3,3,0,2,1.0514618,0.8134698,1.0,0.7834343,0.6520156,0.98590523,0.632191,1.0,0.31170246
198,/content/Dataset/MUS/MUS-RTNERGSF.jpg,5,5,0,7,0.95717895,0.78108025,1.0,0.68659776,0.499663,0.9830137,0.4604519,1.0,0.25930804
199,/content/Dataset/STR/STR-SMDVPHMS.jpg,7,7,0,5,0.92577285,0.7741246,1.0,0.6224092,0.39945197,0.9842081,0.34303772,1.0,0.24749613
200,/content/Dataset/MUC/MUC-ASHGDTMK.jpg,4,4,0,3,1.0174724,0.79265046,1.0,0.79029757,0.6608148,0.9844182,0.64851516,1.0,0.3101576
201,/content/Dataset/DEB/DEB-NPDWLGCP.jpg,3,2,1,3,1.0200881,0.79730624,1.0,0.42779517,0.36778733,0.9748981,0.4163599,8.320621e-12,0.26085442
202,/content/Dataset/MUC/MUC-LKFMSNEP.jpg,3,4,1,3,1.017933,0.793207,1.0,0.4333381,0.009338531,0.9844945,0.13268289,1.0,0.3076615
203,/content/Dataset/STR/STR-TLLSMCLL.jpg,7,7,0,5,0.4875885,0.88791406,1.0,0.62372327,0.42117143,0.9853338,0.31698608,1.0,0.24915048
204,/content/Dataset/LYM/LYM-YLNNLTPN.jpg,3,3,0,2,1.0529481,0.817548,1.0,0.79372454,0.6456095,0.9876835,0.68089813,1.0,0.31037098
205,/content/Dataset/TUM/TUM-VTFLDAGV.jpg,8,8,0,6,0.9714611,0.84983444,1.0,0.20733139,0.006316118,0.98024267,0.0362888,0.0,0.26803783
206,/content/Dataset/NORM/NORM-PHEYRIWI.jpg,6,6,0,8,0.98158073,0.7929828,1.0,0.7949612,0.694345,0.98684955,0.61828214,1.0,0.29502326
207,/content/Dataset/ADI/ADI-HLLEGFVH.jpg,0,0,0,5,1.1017215,0.83493406,1.0,0.8081108,0.6720198,0.988974,0.7004364,1.0,0.31890017
208,/content/Dataset/MUC/MUC-RECEMTPH.jpg,4,4,0,6,0.9985878,0.8457935,1.0,0.75154746,0.62135494,0.98572475,0.5477144,0.9999985,0.30147806
209,/content/Dataset/DEB/DEB-PQWWFKSN.jpg,2,2,0,8,0.8461219,0.89693725,1.0,0.20503643,0.0018240045,0.9877716,0.027374813,0.0,0.22323857
210,/content/Dataset/TUM/TUM-QMEQLIKY.jpg,8,8,0,6,0.90869117,0.8790988,1.0,0.55455315,0.28360665,0.986369,0.27357745,0.9481132,0.24515621
211,/content/Dataset/MUC/MUC-REDYKAKP.jpg,4,4,0,3,1.0173397,0.7920152,1.0,0.74377394,0.59817946,0.9870888,0.5479735,1.0,0.29665986
212,/content/Dataset/TUM/TUM-YPRTHRKF.jpg,0,8,1,0,1.0644164,0.8438966,1.0,0.2828472,0.008618494,0.9684055,0.34459847,3.2170985e-10,0.2310333
213,/content/Dataset/LYM/LYM-YQKNQWVI.jpg,3,3,0,2,1.0493832,0.80820787,1.0,0.79964197,0.67229456,0.9863279,0.6682933,1.0,0.3160355
214,/content/Dataset/ADI/ADI-CQHPQILM.jpg,0,0,0,4,1.0853746,0.82364464,1.0,0.732172,0.5563688,0.984655,0.56204766,1.0,0.3097956
215,/content/Dataset/ADI/ADI-CHQEFPKR.jpg,0,0,0,5,1.1007501,0.8326826,1.0,0.77627164,0.6185931,0.9869037,0.64953333,1.0,0.3145319
216,/content/Dataset/ADI/ADI-HEISSVCG.jpg,3,0,1,3,1.1025792,0.82149833,1.0,0.4764151,0.10513899,0.98346835,0.17169103,1.0,0.27339756
217,/content/Dataset/LYM/LYM-SQSPCGSH.jpg,3,3,0,2,1.0473943,0.80508876,1.0,0.76289874,0.61576116,0.98438257,0.6020233,1.0,0.3043714
218,/content/Dataset/NORM/NORM-RHRIWGQF.jpg,6,6,0,4,0.6825835,0.9013705,1.0,0.25064862,0.03608014,0.986597,0.16280471,1.24336e-28,0.29053372
219,/content/Dataset/LYM/LYM-PNMRLVEM.jpg,3,3,0,2,1.0476508,0.8054432,1.0,0.7861248,0.658985,0.9864441,0.63276505,1.0,0.31317067
220,/content/Dataset/ADI/ADI-ALTQRFSR.jpg,0,0,0,4,1.0846508,0.8230897,1.0,0.788742,0.6542053,0.98788255,0.64877456,1.0,0.3174029
221,/content/Dataset/DEB/DEB-THRVYPAE.jpg,4,2,1,4,1.046979,0.8453317,1.0,0.20879205,0.0007409594,0.99112374,0.041231826,0.0,0.24723944
222,/content/Dataset/STR/STR-PYKCEYDC.jpg,8,7,1,8,0.9765429,0.81096077,0.90078175,0.20444712,0.0037075859,0.94633263,0.055531744,0.0,0.20988475
223,/content/Dataset/MUC/MUC-PNVDPDNS.jpg,4,4,0,0,1.0080866,0.85253364,1.0,0.54281294,0.15908046,0.97962266,0.36484113,1.0,0.21100882
224,/content/Dataset/TUM/TUM-RTCILLET.jpg,8,8,0,6,0.98537457,0.7899412,1.0,0.2696869,0.09692146,0.9778396,0.16078593,3.668977e-23,0.24958518
225,/content/Dataset/NORM/NORM-RVMAWEFF.jpg,6,6,0,8,0.8895873,0.8695555,1.0,0.70616895,0.56780076,0.9894103,0.4382266,1.0,0.27217177
226,/content/Dataset/ADI/ADI-FHTPGIGS.jpg,0,0,0,3,1.1020551,0.8208143,1.0,0.7022069,0.49575892,0.986835,0.5252972,1.0,0.3053781
227,/content/Dataset/MUS/MUS-SFYLDPPL.jpg,5,5,0,7,0.9592298,0.7828146,1.0,0.7784387,0.64740896,0.9802246,0.62320256,1.0,0.29617026
228,/content/Dataset/MUC/MUC-PVARVPSM.jpg,6,4,1,6,1.0193298,0.8075216,1.0,0.27549663,0.07397869,0.9870203,0.20880003,3.50644e-21,0.287722
229,/content/Dataset/DEB/DEB-PQECHYQA.jpg,3,2,1,3,1.0205573,0.7970866,1.0,0.30000243,0.12524903,0.9661171,0.25176737,2.0216446e-37,0.22683874
230,/content/Dataset/LYM/LYM-ALEGGARM.jpg,3,3,0,2,1.0476576,0.8067671,1.0,0.8060298,0.6606647,0.98763245,0.70908266,1.0,0.3135277
231,/content/Dataset/BACK/BACK-GTCVRYPH.jpg,1,1,0,5,1.0624582,0.82369995,0.9609865,0.3404771,0.049388226,0.9880013,0.5023639,1.15e-41,0.27359387
232,/content/Dataset/MUS/MUS-VKMFKLCW.jpg,5,5,0,7,0.9593516,0.78327173,1.0,0.6605381,0.45085564,0.98440856,0.42342758,1.0,0.24845679
233,/content/Dataset/MUC/MUC-YPINVNWI.jpg,4,4,0,7,0.9919584,0.79779327,1.0,0.79408824,0.66778255,0.9846053,0.6537731,1.0,0.31176442
234,/content/Dataset/MUC/MUC-RVNMHTYR.jpg,6,4,1,6,1.0179989,0.8055867,1.0,0.22871533,0.013784242,0.9759645,0.11479174,4.9782807e-37,0.30656436
235,/content/Dataset/NORM/NORM-QSYDICSC.jpg,6,6,0,8,0.98495466,0.8130345,1.0,0.7811599,0.6781672,0.98608524,0.5863373,1.0,0.29177725
236,/content/Dataset/MUC/MUC-VTPKMRKF.jpg,0,4,1,0,1.0307653,0.79943883,1.0,0.19925492,0.00033535014,0.9831419,0.010036676,0.0,0.26543444
237,/content/Dataset/BACK/BACK-HWMHFYYN.jpg,0,1,1,0,1.0787185,0.8191904,1.0,0.7680332,0.7028952,0.986389,0.49896848,1.0,0.32161728
238,/content/Dataset/BACK/BACK-MACKQINL.jpg,1,1,0,3,1.0663984,0.8099693,1.0,0.6859584,0.5146827,0.9866805,0.4339332,0.99999994,0.29144698
239,/content/Dataset/ADI/ADI-ESDTVDNG.jpg,0,0,0,4,1.0854129,0.82424104,1.0,0.65481406,0.40501082,0.9829206,0.46590462,1.0,0.29882458
240,/content/Dataset/NORM/NORM-VEMQPVLA.jpg,6,6,0,8,0.9741804,0.78007424,1.0,0.69263923,0.4734314,0.9816329,0.52244675,0.99999994,0.2573918
241,/content/Dataset/BACK/BACK-LGECVYMA.jpg,0,1,1,0,1.075308,0.810452,1.0,0.39860383,0.00033535014,0.98623157,0.004962494,0.99999756,0.29087517
242,/content/Dataset/STR/STR-RTIGFGWH.jpg,7,7,0,5,0.92014116,0.7638706,1.0,0.76437384,0.66029906,0.98598105,0.54429185,0.99999994,0.26799497
243,/content/Dataset/LYM/LYM-RKKITYHC.jpg,3,3,0,2,1.0474868,0.8066925,1.0,0.72793907,0.5345648,0.9882602,0.5738226,0.99866843,0.28931874
244,/content/Dataset/NORM/NORM-YNLAYWML.jpg,6,6,0,4,0.9983312,0.8061134,0.91720355,0.7237332,0.5336651,0.9868209,0.55870855,0.9995453,0.2666973
245,/content/Dataset/MUC/MUC-CAFGSHRC.jpg,4,4,0,3,1.0172048,0.7918494,1.0,0.7542014,0.6266271,0.9844154,0.5519956,0.9999997,0.3026005
246,/content/Dataset/LYM/LYM-THAEYINC.jpg,3,3,0,2,1.0506438,0.81101555,1.0,0.79915595,0.67106766,0.98607504,0.668269,1.0,0.31576788
247,/content/Dataset/DEB/DEB-AAHWRESI.jpg,2,2,0,3,1.0189475,0.79338574,1.0,0.77634263,0.64487,0.9870865,0.61288327,1.0,0.29737207
248,/content/Dataset/TUM/TUM-YCLPHPNV.jpg,8,8,0,6,0.96542907,0.85282093,1.0,0.20474434,0.0045414264,0.9798261,0.028758466,0.0,0.2834118
249,/content/Dataset/MUC/MUC-QVAYLCLQ.jpg,4,4,0,7,0.99338895,0.7954439,1.0,0.7892021,0.62608916,0.9910023,0.6874818,0.99999994,0.3024855
250,/content/Dataset/NORM/NORM-VEHCYTLP.jpg,4,6,1,4,1.009724,0.8070463,0.9545562,0.3125864,0.17568019,0.97960794,0.220707,2.545015e-20,0.25283697
251,/content/Dataset/STR/STR-SWISSDER.jpg,7,7,0,5,0.9267422,0.775818,1.0,0.65426457,0.41666397,0.9793183,0.45028985,0.9999802,0.24880837
252,/content/Dataset/DEB/DEB-WPNHFIHL.jpg,2,2,0,3,1.017197,0.7935782,1.0,0.25877938,0.093342915,0.982539,0.118406214,5.031375e-37,0.26394448
253,/content/Dataset/DEB/DEB-YKVEPLQP.jpg,2,2,0,3,1.0174196,0.7915157,1.0,0.7902252,0.6432157,0.98812896,0.66989565,1.0,0.29728293
254,/content/Dataset/MUS/MUS-QLLGRDRE.jpg,5,5,0,7,0.95482796,0.7768035,1.0,0.8148027,0.68070054,0.98709315,0.71655554,1.0,0.30598146
255,/content/Dataset/LYM/LYM-YWENFMYY.jpg,3,3,0,4,1.0503631,0.8140508,0.97421527,0.71624154,0.53794503,0.9869836,0.5222561,1.0,0.28991812
256,/content/Dataset/MUC/MUC-PDEIHSWM.jpg,4,4,0,7,0.99109876,0.8042464,1.0,0.40600726,0.24276958,0.98034394,0.49987644,2.2021355e-11,0.23013242
257,/content/Dataset/TUM/TUM-RMFKDEMH.jpg,8,8,0,6,0.9839491,0.7869288,1.0,0.5925311,0.3328792,0.98654056,0.31513453,0.9996581,0.25011596
258,/content/Dataset/MUC/MUC-QTIYQYML.jpg,4,4,0,3,1.0163078,0.7908027,1.0,0.69755715,0.53362745,0.9872605,0.45432696,0.99876845,0.28402513
259,/content/Dataset/TUM/TUM-SEMHRTMT.jpg,8,8,0,6,0.98370785,0.7858765,1.0,0.77117926,0.6326347,0.9876461,0.6089116,1.0,0.27841732
260,/content/Dataset/LYM/LYM-PSWFIMTH.jpg,4,3,1,4,1.0544833,0.81447214,0.9878673,0.4456456,0.04514446,0.98693204,0.12983447,1.0,0.30304798
261,/content/Dataset/TUM/TUM-QEHRWVVL.jpg,5,8,1,5,1.0193179,0.81789505,0.9163084,0.20951346,0.006448653,0.96663564,0.055717226,0.0,0.26881626
262,/content/Dataset/NORM/NORM-YCWGIQDE.jpg,6,6,0,8,0.9834775,0.79948974,1.0,0.78246886,0.67726773,0.98594683,0.5929431,1.0,0.29160044
263,/content/Dataset/DEB/DEB-YMCTMVIF.jpg,5,2,1,5,1.045722,0.8241019,0.97635823,0.21997477,0.02092176,0.96521986,0.078432724,0.0,0.29108402
264,/content/Dataset/TUM/TUM-RLVKAWTC.jpg,8,8,0,6,0.9732719,0.84593546,1.0,0.40171862,0.26580924,0.966531,0.4615167,1.5467016e-23,0.24326795
265,/content/Dataset/LYM/LYM-QMEIVERQ.jpg,4,3,1,4,1.0592889,0.81560093,1.0,0.47428155,0.09614342,0.98476523,0.17471336,1.0,0.2850542
266,/content/Dataset/MUC/MUC-RHEGRCRH.jpg,0,4,1,0,1.0322405,0.8007033,1.0,0.19743876,0.00033535014,0.97664857,0.007966711,0.0,0.27434766
267,/content/Dataset/MUS/MUS-RKWWGKLF.jpg,5,5,0,7,0.95627344,0.7784403,1.0,0.78349227,0.65316546,0.9843459,0.63206077,1.0,0.29781103
268,/content/Dataset/NORM/NORM-SNISWAYY.jpg,6,6,0,4,0.9993044,0.80608726,0.9210183,0.7549585,0.5893898,0.98670095,0.6053347,0.99999094,0.27574342
269,/content/Dataset/MUC/MUC-CFLDYMAE.jpg,4,4,0,7,0.99804896,0.8120575,1.0,0.5376136,0.4146388,0.9903689,0.61306894,0.20574482,0.2623704
270,/content/Dataset/DEB/DEB-WGWGISQT.jpg,2,2,0,3,1.0173866,0.7924357,1.0,0.5016473,0.41512883,0.9844286,0.62578857,0.015096613,0.2859895
271,/content/Dataset/MUC/MUC-SNWEHMMW.jpg,4,4,0,7,0.99382746,0.7967993,1.0,0.7671451,0.641845,0.9875829,0.5799312,0.9999999,0.30590162
272,/content/Dataset/STR/STR-WIRACYWQ.jpg,7,7,0,5,0.87733155,0.8628494,1.0,0.7875588,0.68603915,0.98437285,0.60228205,1.0,0.27033255
273,/content/Dataset/LYM/LYM-VCQSRKFC.jpg,3,3,0,2,1.0482017,0.8067565,1.0,0.80560046,0.6719438,0.98760885,0.69159365,1.0,0.31595892
274,/content/Dataset/ADI/ADI-FNMFSCCA.jpg,0,0,0,2,1.0912668,0.8211398,1.0,0.81725305,0.68759954,0.98912454,0.7150732,1.0,0.32025003
275,/content/Dataset/TUM/TUM-WVCMIQAN.jpg,8,8,0,6,0.98521596,0.7878405,1.0,0.6768759,0.48069677,0.9875769,0.44446656,1.0,0.26385498
276,/content/Dataset/STR/STR-NATCRRLI.jpg,7,7,0,5,0.924222,0.7692835,1.0,0.76694095,0.6564603,0.9860197,0.5599037,1.0,0.2676558
277,/content/Dataset/MUS/MUS-SLPDHSAT.jpg,7,5,1,7,0.96490055,0.7957003,1.0,0.5301572,0.23221867,0.98362696,0.20862108,0.9999999,0.2524069
278,/content/Dataset/MUC/MUC-SSVVDACW.jpg,4,4,0,7,0.9927985,0.7950268,1.0,0.7997268,0.6551589,0.9859043,0.69296134,1.0,0.30887106
279,/content/Dataset/NORM/NORM-VSKWSPKA.jpg,6,6,0,8,0.97382873,0.77916753,1.0,0.728137,0.54238874,0.98316056,0.56688887,0.9997332,0.26807892
280,/content/Dataset/BACK/BACK-KESFLHVQ.jpg,1,1,0,3,1.0667998,0.810712,1.0,0.49090618,0.14018236,0.98680913,0.17822342,0.99962336,0.28023067
281,/content/Dataset/LYM/LYM-QPQHSMMR.jpg,3,3,0,2,1.0497415,0.81041276,1.0,0.770926,0.6307507,0.98671633,0.6112799,1.0,0.30734456
282,/content/Dataset/MUS/MUS-QNDCSGRQ.jpg,5,5,0,7,0.957414,0.7800078,1.0,0.76851827,0.63245493,0.9831387,0.6021252,1.0,0.29200438
283,/content/Dataset/MUC/MUC-YGMSGVCH.jpg,4,4,0,7,0.9934462,0.79856044,1.0,0.717991,0.54145694,0.9760555,0.5349886,0.99761397,0.28550845
284,/content/Dataset/STR/STR-MRPTYLAI.jpg,5,7,1,5,0.9280937,0.77701426,1.0,0.60761434,0.3470599,0.98542106,0.3562366,1.0,0.25780815
285,/content/Dataset/LYM/LYM-NSFCSTRN.jpg,3,3,0,2,1.0510231,0.8124265,1.0,0.77641684,0.6148727,0.9880443,0.65441,1.0,0.3041975
286,/content/Dataset/ADI/ADI-FSGIMPMS.jpg,0,0,0,4,1.0815722,0.8221457,0.9919756,0.66726047,0.42999992,0.9856498,0.47852212,1.0,0.30064228
287,/content/Dataset/ADI/ADI-HKSRISPF.jpg,3,0,1,3,1.1021963,0.82103074,1.0,0.44836015,0.053820916,0.9843223,0.13063347,1.0,0.2942892
288,/content/Dataset/STR/STR-WLSGYLLW.jpg,7,7,0,5,0.92126405,0.76662534,1.0,0.7737749,0.6749266,0.9855128,0.56179243,0.99999994,0.2693092
289,/content/Dataset/LYM/LYM-PGSHVQKN.jpg,3,3,0,2,1.0498986,0.80947757,1.0,0.8024741,0.6691952,0.98703057,0.6833988,1.0,0.3153609
290,/content/Dataset/NORM/NORM-PWMMIDCS.jpg,6,6,0,8,0.97178835,0.77603334,1.0,0.7900875,0.64276004,0.98626477,0.6714744,0.9999999,0.28506878
291,/content/Dataset/LYM/LYM-PCVDEWCL.jpg,4,3,1,4,1.0588078,0.81511164,1.0,0.47558147,0.09834961,0.98319036,0.17808406,1.0,0.28470814
292,/content/Dataset/TUM/TUM-QQHDLKEF.jpg,8,8,0,6,0.9845316,0.7872673,1.0,0.7185876,0.54675835,0.9875581,0.5188422,1.0,0.26997185
293,/content/Dataset/BACK/BACK-KNKQNHHM.jpg,1,1,0,3,1.0660079,0.80973375,1.0,0.61803627,0.3921592,0.986149,0.334203,0.99999976,0.288427
294,/content/Dataset/STR/STR-SAERENVR.jpg,2,7,1,2,0.9756177,0.7981015,0.93438095,0.19474202,0.00033535014,0.97270405,0.00033535014,0.0,0.23906271
295,/content/Dataset/MUS/MUS-NPIEEAWE.jpg,5,5,0,7,0.95807004,0.78057754,1.0,0.78191525,0.65107715,0.98334223,0.6294792,1.0,0.29721335
296,/content/Dataset/TUM/TUM-RGNMVKAD.jpg,6,8,1,6,0.98891294,0.7958473,1.0,0.4892938,0.14425771,0.98577654,0.16659331,1.0,0.26366115
297,/content/Dataset/TUM/TUM-YRSGWVPI.jpg,8,8,0,6,0.9850969,0.7888611,1.0,0.3087973,0.17862137,0.98530686,0.19687372,4.2925796e-10,0.2373615
298,/content/Dataset/TUM/TUM-TFPQGTSM.jpg,8,8,0,6,0.98396534,0.7863555,1.0,0.65257317,0.44204524,0.98709995,0.40174943,1.0,0.2603256
299,/content/Dataset/DEB/DEB-VGRGPFCF.jpg,5,2,1,5,1.0537366,0.8275238,1.0,0.2150651,0.011174283,0.985498,0.056217976,0.0,0.295396
300,/content/Dataset/STR/STR-PCMLPFVY.jpg,7,7,0,5,0.91668683,0.83503664,1.0,0.62657696,0.39218044,0.98343724,0.37050554,0.99999994,0.24693833
301,/content/Dataset/ADI/ADI-HEQIDYYK.jpg,0,0,0,5,1.0928857,0.83028924,0.9799402,0.77097267,0.6196045,0.98566115,0.6279154,1.0,0.3146115
302,/content/Dataset/MUS/MUS-SNVIFVEL.jpg,5,5,0,7,0.9571624,0.77897316,1.0,0.7880395,0.6537144,0.98558843,0.6484871,1.0,0.29796863
303,/content/Dataset/MUC/MUC-AHFPADWK.jpg,4,4,0,7,0.99781746,0.80702686,1.0,0.5555517,0.40225047,0.9527228,0.62928075,0.3344964,0.26015493
304,/content/Dataset/NORM/NORM-MGGYKNAY.jpg,4,6,1,4,1.0132589,0.8076232,0.9658082,0.31867743,0.19323722,0.9807356,0.21958914,3.137307e-21,0.25204238
305,/content/Dataset/MUS/MUS-RQHIEQPR.jpg,0,5,1,0,1.048052,0.8314087,1.0,0.5109793,0.13776962,0.8969809,0.36002758,0.96678424,0.27433228
306,/content/Dataset/TUM/TUM-AAALPREY.jpg,6,8,1,6,0.993,0.8162395,1.0,0.49081314,0.14761569,0.98713875,0.16687958,1.0,0.26717624
